date,myr_usd,myr_rmb,myr_sgd,myr_eur,myr_jpy,myr_twd,myr_thb,myr_idr,myr_hkd,myr_krw,myr_vnd,myr_inr,myr_aud,myr_php,myr_aed,myr_sar,myr_try,myr_gbp,myr_brl,myr_mxn,myr_bdt,myr_chf,myr_cad,myr_rub
2015-03-26,0.2726281285,1.690567083,0.3736014168,0.2487377327,32.58396805,8.557796788,8.869138685,3525.081702,2.114089339,299.6128554,5764.44915,17.02889866,0.3481733739,12.17121044,1.001090469,1.022519086,0.705013601,0.1832497309,0.8716739037,4.129307509,20.79007671,0.2618266069,0.3415212488,15.64953619
2015-03-27,0.2715915442,1.684247748,0.3719663553,0.2494785594,32.36909464,8.526888095,8.84084744,3533.405989,2.105768716,299.5518804,5745.247525,17.06382474,0.3466866025,12.14068512,0.9972841315,1.017517724,0.7069527692,0.1827865425,0.8635253426,4.136684094,20.71265751,0.261591545,0.3389299365,15.56491177
2015-03-28,0.2715915442,1.684247748,0.3719663553,0.2494785594,32.36909464,8.526888095,8.84084744,3533.405989,2.105768716,299.5518804,5745.247525,17.06382474,0.3466866025,12.14068512,0.9972841315,1.017517724,0.7069527692,0.1827865425,0.8635253426,4.136684094,20.71265751,0.261591545,0.3389299365,15.56491177
2015-03-29,0.2715915442,1.684247748,0.3719663553,0.2494785594,32.36909464,8.526888095,8.84084744,3533.405989,2.105768716,299.5518804,5745.247525,17.06382474,0.3466866025,12.14068512,0.9972841315,1.017517724,0.7069527692,0.1827865425,0.8635253426,4.136684094,20.71265751,0.261591545,0.3389299365,15.56491177
2015-03-30,0.2695199847,1.672425462,0.3692315849,0.2476080045,32.14025818,8.452685629,8.771797809,3513.193001,2.089488782,296.9382475,5703.312397,16.84904168,0.3484623791,12.04161426,0.9897312783,1.010942519,0.7038244582,0.1810581327,0.8735681665,4.113117412,20.54335231,0.2590680067,0.3398107978,15.60385964
2015-03-31,0.2698691189,1.672243948,0.3712751281,0.2491809584,32.3878027,8.466064208,8.781541377,3531.777159,2.092716273,298.340311,5717.447154,16.86924845,0.352395085,12.03265489,0.991013369,1.011037699,0.7023613953,0.1822318232,0.8705977967,4.118607655,20.56645559,0.2610605962,0.3420132441,15.52422148
2015-04-01,0.2724053264,1.685507957,0.3740833443,0.2536801814,32.69463295,8.551348059,8.862707252,3557.613562,2.111863095,301.5799302,5771.724055,16.9724862,0.3577771639,12.11958568,1.00032683,1.019940021,0.7071533043,0.1836910827,0.8685643634,4.122827399,20.77008937,0.2648324519,0.3456278836,15.84091466
2015-04-02,0.2738150656,1.694121174,0.3731743324,0.2542400294,32.74116197,8.584376076,8.883929721,3548.09562,2.122647251,300.6133448,5781.605111,17.02280846,0.3599572828,12.16697282,1.005503674,1.025820794,0.7110593727,0.184551361,0.8664330025,4.109991616,20.87456536,0.2645601148,0.3452917428,15.75887886
2015-04-03,0.2733360827,1.691130288,0.3709280107,0.2514418625,32.71750871,8.218122658,8.873309595,3549.269034,2.119027048,297.6957931,5897.225984,16.96323767,0.3605029565,12.11452829,1.003744753,1.024955634,0.7075851326,0.1843050505,0.8534099207,4.049334751,20.71040088,0.2623944386,0.3433565964,15.45742845
2015-04-04,0.2733360827,1.691130288,0.3709280107,0.2514418625,32.71750871,8.218122658,8.873309595,3549.269034,2.119027048,297.6957931,5897.225984,16.96323767,0.3605029565,12.11452829,1.003744753,1.024955634,0.7075851326,0.1843050505,0.8534099207,4.049334751,20.71040088,0.2623944386,0.3433565964,15.45742845
2015-04-05,0.2733360827,1.691130288,0.3709280107,0.2514418625,32.71750871,8.218122658,8.873309595,3549.269034,2.119027048,297.6957931,5897.225984,16.96323767,0.3605029565,12.11452829,1.003744753,1.024955634,0.7075851326,0.1843050505,0.8534099207,4.049334751,20.71040088,0.2623944386,0.3433565964,15.45742845
2015-04-06,0.2757479846,1.706052725,0.3718185816,0.2506494064,32.76520224,8.517579481,8.845168011,3575.072621,2.137394269,300.3226437,5946.505289,17.11292031,0.360733514,12.10699053,1.012601739,1.034247965,0.7076438117,0.1846849671,0.8607748848,4.107348931,20.90004239,0.2625506788,0.3439955951,15.63242952
2015-04-07,0.2746875286,1.699491684,0.3725779156,0.251204495,32.81884113,8.595522095,8.864990284,3555.830058,2.129454699,299.1676798,5831.341545,17.0471084,0.3619008176,12.1085013,1.008680092,1.030270513,0.7061062688,0.1844691538,0.8574645653,4.097590831,20.62518737,0.2631369169,0.3426589559,15.23114913
2015-04-08,0.275763154,1.706477549,0.3750020284,0.2547665512,33.17155005,8.586713225,8.974435731,3583.542187,2.137944861,301.2215936,5857.485155,17.18252584,0.3608085204,12.23809346,1.012629896,1.033201823,0.7172434148,0.1860270638,0.8617874044,4.111785851,20.99081643,0.2662769053,0.3448142332,15.14491191
2015-04-09,0.2749518752,1.702337054,0.3728320076,0.2549326308,33.02007099,8.582072701,8.941984709,3553.752987,2.130890799,299.7387935,5834.478792,17.09705729,0.3577948886,12.21198779,1.009650799,1.030217204,0.7142370125,0.1847979107,0.8375308799,4.145050764,20.94033582,0.2656447503,0.3448309034,14.74979347
2015-04-10,0.2724424303,1.687699058,0.3702574383,0.255357569,32.8429358,8.5051079,8.862551924,3524.042835,2.111311655,297.9948164,5780.411043,16.97697737,0.3536302685,12.08690888,1.000435866,1.020760067,0.7134640315,0.1851464195,0.8323933564,4.147129619,20.72850976,0.2661680857,0.3426535635,14.16237532
2015-04-11,0.2724424303,1.687699058,0.3702574383,0.255357569,32.8429358,8.5051079,8.862551924,3524.042835,2.111311655,297.9948164,5780.411043,16.97697737,0.3536302685,12.08690888,1.000435866,1.020760067,0.7134640315,0.1851464195,0.8323933564,4.147129619,20.72850976,0.2661680857,0.3426535635,14.16237532
2015-04-12,0.2724424303,1.687699058,0.3702574383,0.255357569,32.8429358,8.5051079,8.862551924,3524.042835,2.111311655,297.9948164,5780.411043,16.97697737,0.3536302685,12.08690888,1.000435866,1.020760067,0.7134640315,0.1851464195,0.8323933564,4.147129619,20.72850976,0.2661680857,0.3426535635,14.16237532
2015-04-13,0.2697235346,1.672043168,0.3689197472,0.2542198319,32.42319627,8.422926711,8.768711657,3476.736361,2.090230579,294.5219005,5723.803127,16.79541505,0.3516925177,11.99379616,0.9904518095,1.011571162,0.708461245,0.1842292683,0.8285367518,4.149642623,20.5491564,0.264080924,0.3390290024,14.09022208
2015-04-14,0.2704164386,1.677852875,0.3709545802,0.2557625772,32.46592669,8.472417268,8.799621427,3527.582441,2.095638169,297.4283406,5740.400158,16.87155171,0.356408855,12.06057275,0.9932125268,1.014142751,0.7215224379,0.1843591147,0.8434829528,4.126944327,20.58166557,0.2642509361,0.3405083732,14.08401793
2015-04-15,0.2724424303,1.689715142,0.3706143354,0.2558833824,32.54515559,8.527447859,8.835308096,3534.940533,2.11150782,297.043995,5780.411043,16.97697737,0.3577986473,12.12368815,1.000435866,1.020487579,0.7320255387,0.1844326253,0.8349270693,4.160059629,20.76637925,0.2650156481,0.3401089707,13.89183998
2015-04-16,0.2756415606,1.707241089,0.3738636882,0.2581686375,32.84076183,8.633093592,8.936023398,3554.949206,2.136580389,301.4471221,5821.8254,17.19727679,0.3589679978,12.27707536,1.012183393,1.033628316,0.7435596679,0.1858871568,0.834063767,4.181206742,20.96336799,0.2659389777,0.3391493668,13.72612303
2015-04-17,0.2752470374,1.702925934,0.371880751,0.25591094,32.76650797,8.255759497,8.908645924,3528.66702,2.133536103,297.9796808,5844.595592,17.15504691,0.3533621483,12.16206582,1.010734665,1.031102913,0.7378327011,0.1844595534,0.8308607036,4.218639851,20.83867785,0.2632627811,0.3358399148,13.69739355
2015-04-18,0.2752470374,1.702925934,0.371880751,0.25591094,32.76650797,8.255759497,8.908645924,3528.66702,2.133536103,297.9796808,5844.595592,17.15504691,0.3533621483,12.16206582,1.010734665,1.031102913,0.7378327011,0.1844595534,0.8308607036,4.218639851,20.83867785,0.2632627811,0.3358399148,13.69739355
2015-04-19,0.2752470374,1.702925934,0.371880751,0.25591094,32.76650797,8.255759497,8.908645924,3528.66702,2.133536103,297.9796808,5844.595592,17.15504691,0.3533621483,12.16206582,1.010734665,1.031102913,0.7378327011,0.1844595534,0.8308607036,4.218639851,20.83867785,0.2632627811,0.3358399148,13.69739355
2015-04-20,0.275633961,1.70523712,0.3700523851,0.2549752012,32.75027619,8.300165706,8.903804228,3528.1147,2.13633958,298.2056301,5842.337437,17.23897462,0.352949302,12.16124555,1.012155487,1.032552367,0.7389553272,0.184145529,0.8370176521,4.261052902,21.02976803,0.2622381455,0.3365683748,14.32883163
2015-04-21,0.275763154,1.707497812,0.3718004425,0.2565838328,32.86958906,8.574027724,8.923971444,3576.648108,2.137032029,298.1496217,5944.074785,17.41306449,0.3570856917,12.17356456,1.012629896,1.032981175,0.7433278374,0.1849543512,0.8353969292,4.255910769,20.98006126,0.2634365337,0.3370653177,14.71747924
2015-04-22,0.2768472731,1.714210568,0.374145238,0.257730965,33.12007072,8.627391602,8.952964159,3578.251005,2.145441748,299.3604785,5967.442972,17.40760238,0.3588217563,12.25270645,1.016832339,1.037208313,0.7431881822,0.1853603199,0.8377398548,4.276803196,21.07693764,0.2642784004,0.3395947075,14.83264626
2015-04-23,0.277739197,1.718011334,0.3743035534,0.258944589,33.31481583,8.63796672,8.989584751,3582.835642,2.152376006,300.7915504,5985.279696,17.47951675,0.3583668891,12.27607272,1.019886124,1.041466432,0.7533120413,0.184696572,0.8346618097,4.259755432,21.18316762,0.2692403744,0.3400083278,14.38689019
2015-04-24,0.2802847624,1.734598365,0.3763972246,0.2591625027,33.51392908,8.722462041,9.084309237,3624.081978,2.172061096,302.7131545,6044.340901,17.73838141,0.3603901419,12.34822542,1.029233695,1.04918994,0.7577358309,0.186209981,0.8320252888,4.305955975,21.33583714,0.2677560261,0.3404590896,14.24126916
2015-04-25,0.2802847624,1.734598365,0.3763972246,0.2591625027,33.51392908,8.722462041,9.084309237,3624.081978,2.172061096,302.7131545,6044.340901,17.73838141,0.3603901419,12.34822542,1.029233695,1.04918994,0.7577358309,0.186209981,0.8320252888,4.305955975,21.33583714,0.2677560261,0.3404590896,14.24126916
2015-04-26,0.2802847624,1.734598365,0.3763972246,0.2591625027,33.51392908,8.722462041,9.084309237,3624.081978,2.172061096,302.7131545,6044.340901,17.73838141,0.3603901419,12.34822542,1.029233695,1.04918994,0.7577358309,0.186209981,0.8320252888,4.305955975,21.33583714,0.2677560261,0.3404590896,14.24126916
2015-04-27,0.2822626233,1.745737914,0.376103668,0.2596957336,33.56864755,8.397313043,9.19075351,3653.042871,2.187396969,303.2573186,6088.404785,17.96742694,0.3603364658,12.44100745,1.036496598,1.057581582,0.7676583785,0.1859856585,0.8321948598,4.335435355,21.40849112,0.2691204785,0.3434966896,14.35559509
2015-04-28,0.2835110128,1.76031991,0.3762758318,0.2606288407,33.77353275,8.746598208,9.232820179,3664.946862,2.19713951,302.7359112,6116.750101,17.90088517,0.3603708609,12.49716596,1.041080809,1.061805422,0.7590497058,0.1862298811,0.8258959326,4.326661475,21.60467389,0.2708125462,0.3428498795,14.71507206
2015-04-29,0.2829334438,1.753197035,0.3729147668,0.2579362746,33.61900004,8.720008651,9.222781502,3659.744095,2.192677661,300.7158038,6104.28905,17.83414403,0.3538082612,12.51414609,1.038959918,1.059585715,0.7518277062,0.1845037225,0.8303530452,4.309684678,21.58668935,0.2705664248,0.3405669711,14.45789855
2015-04-30,0.2802062333,1.734532584,0.370222475,0.2521127509,33.33613591,8.598128118,9.201412638,3618.863503,2.171525489,299.532049,6045.449483,17.77684423,0.3504819604,12.36606148,1.028945328,1.04940037,0.7444379001,0.1816352853,0.8273649168,4.299108953,21.38057661,0.2634779177,0.3367630715,14.28763186
2015-05-01,0.2784894705,1.724128308,0.3686448645,0.2483262803,33.2661252,8.561044595,9.194329698,3608.388069,2.158282242,299.3929065,6008.410326,17.6904863,0.3523727369,12.38804759,1.022641203,1.0442241,0.744536039,0.1813718297,0.8385596595,4.33019102,21.2506958,0.2598863743,0.336359591,14.36587908
2015-05-02,0.2784894705,1.724128308,0.3686448645,0.2483262803,33.2661252,8.561044595,9.194329698,3608.388069,2.158282242,299.3929065,6008.410326,17.6904863,0.3523727369,12.38804759,1.022641203,1.0442241,0.744536039,0.1813718297,0.8385596595,4.33019102,21.2506958,0.2598863743,0.336359591,14.36587908
2015-05-03,0.2784894705,1.724128308,0.3686448645,0.2483262803,33.2661252,8.561044595,9.194329698,3608.388069,2.158282242,299.3929065,6008.410326,17.6904863,0.3523727369,12.38804759,1.022641203,1.0442241,0.744536039,0.1813718297,0.8385596595,4.33019102,21.2506958,0.2598863743,0.336359591,14.36587908
2015-05-04,0.2782182992,1.722449486,0.3700943274,0.2487216024,33.42403403,8.552708518,9.208747212,3609.882431,2.156236394,299.101381,6008.12417,17.67326069,0.3553125807,12.40185896,1.021645435,1.043207316,0.75432774,0.183682507,0.8377431355,4.301213259,21.17602911,0.2596611437,0.3383690938,14.29212998
2015-05-05,0.2790178359,1.72946416,0.3716461742,0.2502594617,33.51004166,8.58398355,9.265624344,3588.169369,2.16309417,300.9904904,6029.575433,17.74358082,0.3557477341,12.43163976,1.024581414,1.045228701,0.757073061,0.1845005426,0.8602119725,4.283624241,21.27204035,0.2605077845,0.3374023106,14.50016665
2015-05-06,0.2806150913,1.738466604,0.3737849264,0.2508558568,33.65192216,8.634526488,9.340553733,3649.399263,2.174921238,302.946428,6066.898274,17.77528284,0.3536311447,12.449489,1.030446696,1.051099915,0.7590862803,0.1849281494,0.8567459659,4.308465923,21.36603288,0.2601835081,0.3387192464,14.18593511
2015-05-07,0.2777931988,1.719262144,0.367587084,0.2449358211,33.16767544,8.54019632,9.239957668,3612.422758,2.153377863,299.647202,6012.833789,17.68431499,0.3491305077,12.36040808,1.020084424,1.040196611,0.7482609618,0.182254564,0.8413522928,4.249388767,21.16228597,0.254611351,0.3344074425,14.13931289
2015-05-08,0.2791814506,1.730366618,0.3720092776,0.2482286021,33.42053217,8.597671821,9.353695773,3655.881096,2.164504908,304.8354382,6044.278406,17.89050592,0.3533320344,12.44367522,1.025182224,1.045981198,0.7503699721,0.1812027198,0.8434909383,4.220224006,21.30266165,0.2573215432,0.3380329148,14.03138021
2015-05-09,0.2791814506,1.730366618,0.3720092776,0.2482286021,33.42053217,8.597671821,9.353695773,3655.881096,2.164504908,304.8354382,6044.278406,17.89050592,0.3533320344,12.44367522,1.025182224,1.045981198,0.7503699721,0.1812027198,0.8434909383,4.220224006,21.30266165,0.2573215432,0.3380329148,14.03138021
2015-05-10,0.2791814506,1.730366618,0.3720092776,0.2482286021,33.42053217,8.597671821,9.353695773,3655.881096,2.164504908,304.8354382,6044.278406,17.89050592,0.3533320344,12.44367522,1.025182224,1.045981198,0.7503699721,0.1812027198,0.8434909383,4.220224006,21.30266165,0.2573215432,0.3380329148,14.03138021
2015-05-11,0.2771234512,1.717611138,0.3686490279,0.2475626866,33.19384665,8.522377568,9.299985376,3615.629668,2.148621307,300.9006569,6002.493954,17.65387194,0.3496466679,12.31342594,1.017625044,1.039129824,0.745739203,0.17955383,0.8233891953,4.249161678,21.12234979,0.2581460332,0.3350533502,14.11084866
2015-05-12,0.2777314782,1.721713022,0.3712936499,0.2492112379,33.36415929,8.545797712,9.367882633,3657.723568,2.152866049,304.3798,6021.218448,17.7803683,0.3515802827,12.4257068,1.01985778,1.040326576,0.7477892558,0.1782952712,0.8488585069,4.255104405,21.13814298,0.2595400606,0.3358773415,14.20690951
2015-05-13,0.2789711654,1.729314419,0.372234031,0.2486051534,33.43050935,8.592311682,9.396027754,3667.075969,2.1623696,304.742523,6053.67429,17.91301709,0.3491324164,12.4476931,1.024410035,1.045026,0.7420911924,0.1780170788,0.8417954704,4.258620244,21.28996399,0.2589745097,0.3348490838,13.94548915
2015-05-14,0.2811515927,1.741621686,0.3727282762,0.2477001789,33.50202482,8.622919371,9.422514462,3683.648168,2.179222867,306.8488552,6110.829868,18.00607224,0.3465474458,12.51124588,1.032416783,1.053193881,0.7393415127,0.1786212321,0.8537168049,4.243007653,21.4113802,0.2578160093,0.3360886138,13.86330335
2015-05-15,0.2812227607,1.741218802,0.3711156313,0.2465789328,33.5192226,8.625945833,9.409713315,3659.551785,2.179785758,306.0378543,6102.533907,17.83177308,0.3477600775,12.486291,1.032678118,1.053291714,0.7286593926,0.1783036626,0.8408279637,4.218498841,21.46432635,0.256643886,0.3369892352,14.07716751
2015-05-16,0.2812227607,1.741218802,0.3711156313,0.2465789328,33.5192226,8.625945833,9.409713315,3659.551785,2.179785758,306.0378543,6102.533907,17.83177308,0.3477600775,12.486291,1.032678118,1.053291714,0.7286593926,0.1783036626,0.8408279637,4.218498841,21.46432635,0.256643886,0.3369892352,14.07716751
2015-05-17,0.2812227607,1.741218802,0.3711156313,0.2465789328,33.5192226,8.625945833,9.409713315,3659.551785,2.179785758,306.0378543,6102.533907,17.83177308,0.3477600775,12.486291,1.032678118,1.053291714,0.7286593926,0.1783036626,0.8408279637,4.218498841,21.46432635,0.256643886,0.3369892352,14.07716751
2015-05-18,0.2792906165,1.730512655,0.3687250559,0.2440273881,33.32774978,8.546572109,9.347578138,3643.904674,2.164577656,302.147751,6078.760268,17.7162413,0.3470744438,12.36503313,1.025583092,1.047256044,0.719486115,0.1773718791,0.8354699512,4.21533339,21.31741586,0.2556347045,0.3354782975,13.80435721
2015-05-19,0.2768166065,1.714685154,0.367518326,0.2444041537,33.19031154,8.470311601,9.241521944,3643.460175,2.145599953,301.2429012,6026.297524,17.64124554,0.3462422152,12.27681608,1.016498279,1.036761252,0.7147958553,0.176725254,0.8320553583,4.206643512,21.10034541,0.2563321774,0.3361937549,13.58505184
2015-05-20,0.2786213756,1.726533105,0.3719010235,0.2499595981,33.61622632,8.533615563,9.331308804,3668.886273,2.159817196,304.6724742,6071.159773,17.7718644,0.3517037664,12.40143696,1.023125572,1.043743521,0.7219135864,0.1795686913,0.8446685617,4.23295528,21.22481954,0.2610960892,0.3407288794,13.79273379
2015-05-21,0.2785825729,1.725456837,0.3723033386,0.2509583207,33.76755027,8.544963353,9.34755989,3625.752187,2.15960833,305.1621457,6068.921351,17.7248162,0.3536048554,12.36711659,1.022983085,1.043626058,0.7182471307,0.179234452,0.8362212881,4.240444744,21.21768506,0.2607811482,0.3400490163,13.7937375
2015-05-22,0.2778163552,1.718794227,0.3709681704,0.2500180546,33.62661423,8.511459434,9.271843192,3641.616784,2.153960217,303.23099,6048.062053,17.67634327,0.3515765835,12.3350466,1.020169457,1.040588936,0.7197943793,0.1773607316,0.8436449288,4.235816086,21.16627346,0.2603028072,0.3388248163,13.86581425
2015-05-23,0.2778163552,1.718794227,0.3709681704,0.2500180546,33.62661423,8.511459434,9.271843192,3641.616784,2.153960217,303.23099,6048.062053,17.67634327,0.3515765835,12.3350466,1.020169457,1.040588936,0.7197943793,0.1773607316,0.8436449288,4.235816086,21.16627346,0.2603028072,0.3388248163,13.86581425
2015-05-24,0.2778163552,1.718794227,0.3709681704,0.2500180546,33.62661423,8.511459434,9.271843192,3641.616784,2.153960217,303.23099,6048.062053,17.67634327,0.3515765835,12.3350466,1.020169457,1.040588936,0.7197943793,0.1773607316,0.8436449288,4.235816086,21.16627346,0.2603028072,0.3388248163,13.86581425
2015-05-25,0.2780635655,1.720490467,0.3718126904,0.2529460823,33.80446548,8.489836667,9.321246664,3653.755251,2.155437476,304.4100883,6060.39541,17.6523098,0.3559491668,12.37633092,1.021077238,1.042710593,0.7228095819,0.1796846764,0.8589383501,4.242763464,21.21346967,0.2622973638,0.3418791692,13.89344609
2015-05-26,0.2749367654,1.702408427,0.36893489,0.2505993656,33.43231026,8.402892286,9.230727323,3621.742011,2.131131076,301.2619607,5993.621486,17.47800488,0.3512592253,12.22753744,1.009595315,1.029858141,0.7188084203,0.1776971262,0.8504343941,4.201572524,20.92021436,0.2599527162,0.3387028542,13.733916
2015-05-27,0.2744990587,1.70021975,0.3702910105,0.2520917029,33.75954125,8.42684644,9.253363018,3628.054059,2.12800724,303.5602727,5978.589499,17.56135226,0.3544331961,12.26050071,1.007988012,1.028136249,0.7238759652,0.1782624363,0.8641230374,4.197903171,20.91243577,0.2612407465,0.3410486065,13.96898258
2015-05-28,0.2740477026,1.696711518,0.370241177,0.2514195793,33.91066213,8.41819744,9.255412732,3609.208243,2.125541434,303.4859188,5970.1292,17.5045231,0.3542888561,12.19375223,1.006330587,1.026390875,0.7237818796,0.1785311141,0.8599343171,4.196032153,20.86571801,0.2602877677,0.3412989956,14.24499945
2015-05-29,0.2740852535,1.696916561,0.3695436527,0.2500698981,33.937236,8.438810748,9.245992259,3608.332362,2.124897959,303.4123756,5970.947247,17.49349151,0.3579005133,12.17486646,1.006468478,1.026668547,0.7277812913,0.1789173708,0.8656708807,4.213693522,20.87981469,0.2584623991,0.3405536576,14.39769803
2015-05-30,0.2740852535,1.696916561,0.3695436527,0.2500698981,33.937236,8.438810748,9.245992259,3608.332362,2.124897959,303.4123756,5970.947247,17.49349151,0.3579005133,12.17486646,1.006468478,1.026668547,0.7277812913,0.1789173708,0.8656708807,4.213693522,20.87981469,0.2584623991,0.3405536576,14.39769803
2015-05-31,0.2740852535,1.696916561,0.3695436527,0.2500698981,33.937236,8.438810748,9.245992259,3608.332362,2.124897959,303.4123756,5970.947247,17.49349151,0.3579005133,12.17486646,1.006468478,1.026668547,0.7277812913,0.1789173708,0.8656708807,4.213693522,20.87981469,0.2584623991,0.3405536576,14.39769803
2015-06-01,0.2711938024,1.678228643,0.3658241718,0.2474860438,33.68037211,8.369582996,9.156587526,3579.758191,2.102462556,301.4102277,5909.312953,17.2848082,0.3547214849,12.04371672,0.9960677062,1.015539419,0.7212588952,0.1773797357,0.8612573006,4.19693291,20.66361169,0.2552747194,0.3378017118,14.18777548
2015-06-02,0.2721754909,1.684630161,0.3691243952,0.2491766579,33.98029354,8.415666198,9.162243059,3589.450373,2.110612074,303.149075,5930.703946,17.31308314,0.3574208538,12.08758553,0.9994556382,1.019569403,0.7296534962,0.1790642488,0.8626602489,4.200280225,20.71990329,0.2574780089,0.3408834652,14.57309211
2015-06-03,0.2718868852,1.682490422,0.3665932496,0.2438444728,33.72376253,8.427134234,9.16150025,3575.31254,2.108512644,300.851003,5924.415228,17.30886254,0.3501903047,12.14926584,0.9983958493,1.018297966,0.7265252347,0.1772430587,0.8506252769,4.22043212,20.67509421,0.2537819345,0.3375122125,14.32998858
2015-06-04,0.2694473565,1.667286334,0.3620833438,0.2393420088,33.49338443,8.328617747,9.070136576,3564.788526,2.088987651,297.9252318,5871.257897,17.2605277,0.3465632024,12.03890797,0.9893298589,1.00932283,0.7233395172,0.1758036166,0.8442324385,4.186390135,20.54859458,0.2518093254,0.3356236232,14.61940521
2015-06-05,0.2665671408,1.650343858,0.359364487,0.2378391932,33.15562024,8.278242639,8.985178811,3538.678794,2.066297896,296.3426774,5807.165163,17.06056343,0.3467238665,11.95553586,0.9788345228,0.9986937971,0.7114196913,0.1734898845,0.8370741089,4.186234314,20.34360484,0.2491336486,0.333048991,15.02212468
2015-06-06,0.2665671408,1.650343858,0.359364487,0.2378391932,33.15562024,8.278242639,8.985178811,3538.678794,2.066297896,296.3426774,5807.165163,17.06056343,0.3467238665,11.95553586,0.9788345228,0.9986937971,0.7114196913,0.1734898845,0.8370741089,4.186234314,20.34360484,0.2491336486,0.333048991,15.02212468
2015-06-07,0.2665671408,1.650343858,0.359364487,0.2378391932,33.15562024,8.278242639,8.985178811,3538.678794,2.066297896,296.3426774,5807.165163,17.06056343,0.3467238665,11.95553586,0.9788345228,0.9986937971,0.7114196913,0.1734898845,0.8370741089,4.186234314,20.34360484,0.2491336486,0.333048991,15.02212468
2015-06-08,0.2679384947,1.659450248,0.3639140512,0.2412089515,33.66084456,8.31198781,9.082578774,3587.160567,2.07702442,300.7073857,5838.379799,17.08429458,0.351562113,12.05455333,0.9838969643,1.003644018,0.7374444423,0.1754916733,0.8412197082,4.1882832,20.42280797,0.2519318472,0.3337709833,15.06878064
2015-06-09,0.2672725022,1.655913523,0.3618522317,0.2369237076,33.29226564,8.350929555,9.019110301,3557.397004,2.071754806,298.572781,5823.867823,17.09902606,0.34764133,12.0085536,0.9814513732,1.002245183,0.7350474917,0.1741654528,0.8311907539,4.162328209,20.37338032,0.2478685166,0.3316851902,14.95122341
2015-06-10,0.2692297399,1.668066745,0.3638155397,0.2382763891,33.47575579,8.425544731,9.07115784,3592.870879,2.087340811,301.2896055,5862.477586,17.24093463,0.3500525039,12.09918414,0.9888539013,1.00853462,0.740554069,0.1748916468,0.8334006578,4.166031462,20.4980759,0.2503890359,0.3322294903,14.95396179
2015-06-11,0.2680174708,1.6605826,0.3600546707,0.2369327968,32.93023385,8.34660013,9.003242627,3539.170702,2.077690182,297.1563224,5834.74034,17.09924656,0.34665381,12.02648039,0.9841333603,1.00399346,0.7323389728,0.1729489983,0.8346064262,4.117686317,20.41328304,0.2498271195,0.328964629,14.55334846
2015-06-12,0.2672296166,1.655915032,0.3594558894,0.2377354891,33.0245036,8.324202456,9.005371202,3535.447828,2.071791148,296.7317728,5817.588754,17.10242838,0.3448625082,12.05686585,0.9812938932,1.000668038,0.7222975888,0.1723069828,0.8249645573,4.11413616,20.36075931,0.2495657386,0.3285053737,14.61310434
2015-06-13,0.2672296166,1.655915032,0.3594558894,0.2377354891,33.0245036,8.324202456,9.005371202,3535.447828,2.071791148,296.7317728,5817.588754,17.10242838,0.3448625082,12.05686585,0.9812938932,1.000668038,0.7222975888,0.1723069828,0.8249645573,4.11413616,20.36075931,0.2495657386,0.3285053737,14.61310434
2015-06-14,0.2672296166,1.655915032,0.3594558894,0.2377354891,33.0245036,8.324202456,9.005371202,3535.447828,2.071791148,296.7317728,5817.588754,17.10242838,0.3448625082,12.05686585,0.9812938932,1.000668038,0.7222975888,0.1723069828,0.8249645573,4.11413616,20.36075931,0.2495657386,0.3285053737,14.61310434
2015-06-15,0.266063571,1.649141801,0.3577810068,0.2371344741,32.80297791,8.305174409,8.986829351,3542.636448,2.062607228,295.4236795,5793.534258,17.05254715,0.3441798256,12.01862386,0.9770120568,0.9973393247,0.7226659161,0.1709751149,0.8292669566,4.107300555,20.25728238,0.2473859014,0.3276493028,14.63629057
2015-06-16,0.2672867775,1.656910702,0.3598936269,0.2370192219,32.98853359,8.351375587,9.000882028,3560.259876,2.072033825,297.89914,5820.16958,17.12025319,0.3445326654,12.02790499,0.9817175948,1.001202816,0.7312244378,0.1713816068,0.8348702786,4.113008808,20.36832223,0.2485339447,0.3291904075,14.56859966
2015-06-17,0.2684059441,1.663741036,0.3605094491,0.2387524526,33.13176214,8.388222782,9.034812296,3580.535294,2.080570212,299.7477114,5847.223492,17.22683009,0.3464583861,12.07289924,0.9855866083,1.00544868,0.73364471,0.1716187621,0.8285423077,4.094785096,20.42757179,0.2500738158,0.3300158419,14.40293118
2015-06-18,0.2708559036,1.67919832,0.3619176581,0.2382204719,33.45882944,8.463705057,9.104279208,3610.509195,2.099588263,301.0807047,5900.59586,17.33558995,0.3505958754,12.21099675,0.9945828595,1.014490811,0.7342280285,0.1709073743,0.8262188535,4.152594754,20.61728142,0.2494311982,0.3312296935,14.53683585
2015-06-19,0.2675227523,1.658079218,0.3569903808,0.2352728907,32.90583328,8.215356102,8.991439868,3555.377378,2.073809676,295.1444765,5826.645545,17.02648569,0.3434189543,11.97351582,0.9823168032,1.002033217,0.726206571,0.1684777986,0.8180310865,4.104146802,20.36971695,0.2464687101,0.3271268259,14.24291178
